"order_id";"order_date";"region";"city";"product_name";"category";"quantity";"unit_price";"total_revenue";"customer_id";"sales_channel"
"UK-2026-104380";"2026-06-21";"South";"Hyderabad";"Formal Shirt";"Fashion";1;1135;"1135";"CUST-56655";"Marketplace"
"UK-2026-102828";"2026-04-24";"South";"Bengaluru";"Cotton Kurta Set";"Fashion";1;1324;"1324";"CUST-85820";"App"
"UK-2026-100904";"2026-02-26";"South";"Cochin";"Foldable Treadmill T2";"Sports";1;26045;"26045";"CUST-10836";"App"
"UK-2026-103506";"2026-05-05";"North";"Chandigarh";"Smart Watch X2";"Electronics";2;4336;"8672";"CUST-60158";"App"
"UK-2026-101982";"2026-03-16";"North";"Chandigarh";"Football Size 5";"Sports";1;865;"865";"CUST-95883";"Website"
"UK-2026-103021";"2026-04-08";"North";"Chandigarh";"Wireless Earbuds Pro";"Electronics";1;2887;"2887";"CUST-21707";"Website"
"UK-2026-102113";"2026-03-19";"West";"Pune";"Formal Shirt";"Fashion";1;1135;"1135";"CUST-86709";"Marketplace"
"UK-2026-100750";"2026-02-10";"South";"Kochi";"Air Fryer 5L";"Home & Kitchen";1;5468;"5468";"CUST-72320";"App"
"UK-2026-101151";"2026-02-10";"North";"Delhi";"Mixer Grinder 750W";"Home & Kitchen";2;3422;"6844";"CUST-85436";"Website"
"UK-2026-100105";"2026-01-27";"Central";"Nagpur";"Makeup Brush Set";"Beauty";1;1268;"1268";"CUST-73669";"Website"
"UK-2026-100495";"2026-01-02";"West";"Ahmedabad";"Bluetooth Speaker Mini";"Electronics";1;1510;"1510";"CUST-96101";"Marketplace"
"UK-2026-103764";"2026-05-25";"South";"Bengaluru";"Ethnic Dupatta";"Fashion";2;489;"978";"CUST-16451";"Website"
"UK-2026-104548";"2026-06-13";"West";"Ahmedabad";"Cotton Bedsheet Set";"Home & Kitchen";1;1352;"1352";"CUST-67196";"Marketplace"
"UK-2026-103028";"2026-04-28";"West";"Mumbai";"Bluetooth Speaker Mini";"Electronics";1;1467;"1467";"CUST-41408";"Website"
"UK-2026-102678";"2026-04-13";"North";"Delhi";"Cricket Bat English Willow";"Sports";4;9134;"36536";"CUST-35749";"Marketplace"
"UK-2026-101025";"2026-02-02";"East";"Patna";"Bluetooth Speaker Mini";"Electronics";1;1437;"1437";"CUST-89649";"Website"
"UK-2026-103874";"2026-05-24";"North";"Noida";"Ethnic Dupatta";"Fashion";1;490;"490";"CUST-92072";"Website"
"UK-2026-101971";"2026-03-27";"South";"Kochi";"Bluetooth Speaker Mini";"Electronics";2;1515;"3030";"CUST-55389";"Website"
"UK-2026-101468";"2026-03-01";"West";"Surat";"Cotton Kurta Set";"Fashion";1;1259;"1259";"CUST-19714";"App"
"UK-2026-102600";"2026-04-12";"West";"Surat";"43-inch Smart TV";"Electronics";4;26730;"106920";"CUST-70719";"App"
"UK-2026-100637";"2026-01-25";"East";"Bhubaneswar";"Modern Wall Clock";"Home & Kitchen";1;836;"836";"CUST-76815";"App"
"UK-2026-103598";"2026-05-09";"Central";"Indore";"Mixer Grinder 750W";"Home & Kitchen";1;3320;"3320";"CUST-13447";"App"
"UK-2026-100771";"2026-02-24";"West";"Ahmedabad";"Ionic Hair Dryer";"Beauty";1;1923;"1923";"CUST-63303";"Website"
"UK-2026-103911";"2026-05-17";"West";"Pune";"Power Bank 20000mAh";"Electronics";1;1776;"1776";"CUST-25419";"App"
"UK-2026-103221";"2026-05-02";"South";"Kochi";"Badminton Racket Set";"Sports";3;2574;"7722";"CUST-36920";"App"
"UK-2026-103771";"2026-05-30";"South";"Kochi";"Makeup Brush Set";"Beauty";1;1238;"1238";"CUST-23181";"App"
"UK-2026-100314";"2026-01-06";"East";"Kolkata";"Mixer Grinder 750W";"Home & Kitchen";1;3192;"3192";"CUST-69641";"Marketplace"
"UK-2026-102206";"2026-03-08";"East";"Bhubaneswar";"Sunscreen SPF50";"Beauty";2;559;"1118";"CUST-67423";"App"
"UK-2026-100621";"2026-01-25";"South";"Chennai";"Formal Shirt";"Fashion";2;1056;"2112";"CUST-58081";"App"
"UK-2026-103159";"2026-05-29";"North";"Chandigarh";"Bluetooth Speaker Mini";"Electronics";1;1438;"1438";"CUST-41739";"Website"
"UK-2026-100835";"2026-02-11";"South";"Bengaluru";"Beard Grooming Kit";"Beauty";1;962;"962";"CUST-17579";"Website"
"UK-2026-101864";"2026-03-10";"West";"Ahmedabad";"Matte Lipstick Set";"Beauty";2;940;"1880";"CUST-31551";"Website"
"UK-2026-100927";"2026-02-23";"Central";"Raipur";"Adjustable Dumbbells 15kg";"Sports";1;4791;"4791";"CUST-99723";"App"
"UK-2026-102208";"2026-03-07";"East";"Guwahati";"Slim Fit Jeans";"Fashion";1;1573;"1573";"CUST-51044";"App"
"UK-2026-100006";"2026-01-30";"North";"Noida";"Silk Saree";"Fashion";1;3640;"3640";"CUST-27537";"Website"
"UK-2026-104764";"2026-06-18";"South";"Bengaluru";"Robot Vacuum R7";"Home & Kitchen";1;18343;"18343";"CUST-37612";"Website"
"UK-2026-103957";"2026-05-27";"West";"Surat";"Mirrorless Camera Lite";"Electronics";2;30349;"60698";"CUST-46892";"App"
"UK-2026-101832";"2026-03-26";"West";"Pune";"Slim Fit Jeans";"Fashion";1;1660;"1660";"CUST-95883";"Website"
"UK-2026-100278";"2026-01-03";"North";"Noida";"Modern Wall Clock";"Home & Kitchen";1;807;"807";"CUST-93733";"Website"
"UK-2026-101296";"2026-02-01";"South";"Hyderabad";"Smart Watch X2";"Electronics";1;4594;"4594";"CUST-98738";"Marketplace"
"UK-2026-104800";"2026-06-04";"North";"Noida";"Cycling Helmet";"Sports";2;1575;"3150";"CUST-22784";"App"
"UK-2026-102965";"2026-04-12";"West";"Ahmedabad";"Silk Saree";"Fashion";1;3653;"3653";"CUST-69675";"App"
"UK-2026-103720";"2026-05-16";"East";"Kolkata";"Sunscreen SPF50";"Beauty";2;566;"1132";"CUST-25835";"App"
"UK-2026-100067";"2026-01-19";"South";"Hyderabad";"Electric Kettle 1.5L";"Home & Kitchen";2;1100;"2200";"CUST-73948";"Website"
"UK-2026-101838";"2026-03-30";"West";"Mumbai";"Robot Vacuum R7";"Home & Kitchen";1;19728;"19728";"CUST-34072";"App"
"UK-2026-102879";"2026-04-20";"East";"Kolkata";"Silk Saree";"Fashion";1;3350;"3350";"CUST-57213";"App"
"UK-2026-103770";"2026-05-22";"East";"Bhubaneswar";"Formal Shirt";"Fashion";2;1137;"2274";"CUST-33252";"Marketplace"
"UK-2026-100416";"2026-01-26";"Central";"Nagpur";"Electric Kettle 1.5L";"Home & Kitchen";3;1062;"3186";"CUST-68592";"Marketplace"
"UK-2026-100838";"2026-02-23";"Central";"Nagpur";"Eau de Parfum 100ml";"Beauty";1;1905;"1905";"CUST-36428";"Website"
"UK-2026-101020";"2026-02-26";"East";"Kolkata";"Running Sneakers";"Fashion";2;2845;"5690";"CUST-79632";"App"
"UK-2026-102624";"2026-04-07";"West";"Mumbai";"Matte Lipstick Set";"Beauty";4;903;"3612";"CUST-84004";"Marketplace"
"UK-2026-103734";"2026-05-22";"East";"Kolkata";"Makeup Brush Set";"Beauty";2;1264;"2528";"CUST-33110";"App"
"UK-2026-104512";"2026-06-20";"South";"Bengaluru";"Matte Lipstick Set";"Beauty";4;874;"3496";"CUST-93327";"App"
"UK-2026-102646";"2026-04-08";"Central";"Indore";"43-inch Smart TV";"Electronics";1;26671;"26671";"CUST-35517";"App"
"UK-2026-101456";"2026-03-08";"South";"Kochi";"Modern Wall Clock";"Home & Kitchen";1;773;"773";"CUST-91360";"Website"
"UK-2026-101857";"2026-03-01";"West";"Ahmedabad";"Yoga Mat Pro";"Sports";1;1233;"1233";"CUST-53026";"Website"
"UK-2026-103231";"2026-05-02";"Central";"Indore";"Non-Stick Cookware Set";"Home & Kitchen";1;2989;"2989";"CUST-59271";"App"
"UK-2026-100438";"2026-01-15";"South";"Chennai";"Badminton Racket Set";"Sports";1;2624;"2624";"CUST-79608";"Marketplace"
"UK-2026-103929";"2026-05-27";"North";"Gurugram";"Beard Grooming Kit";"Beauty";1;1036;"1036";"CUST-35945";"App"
"UK-2026-102055";"2026-03-31";"South";"Hyderabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1055;"1055";"CUST-42060";"App"
"UK-2026-104618";"2026-06-24";"South";"Hyderabad";"Wireless Earbuds Pro";"Electronics";1;2925;"2925";"CUST-74420";"Marketplace"
"UK-2026-101496";"2026-03-13";"West";"Mumbai";"Ultrabook Air 14";"Electronics";1;30290;"30290";"CUST-67734";"Marketplace"
"UK-2026-101520";"2026-03-11";"South";"Hyderabad";"Ethnic Dupatta";"Fashion";1;524;"524";"CUST-23368";"Website"
"UK-2026-101431";"2026-02-18";"South";"Kochi";"Silk Saree";"Fashion";1;3355;"3355";"CUST-97980";"App"
"UK-2026-104980";"2026-06-18";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;29487;"29487";"CUST-45196";"Marketplace"
"UK-2026-101373";"2026-02-17";"North";"Delhi";"Bluetooth Speaker Mini";"Electronics";1;1571;"1571";"CUST-60367";"App"
"UK-2026-102337";"2026-04-21";"South";"Hyderabad";"Smart Watch X2";"Electronics";1;4693;"4693";"CUST-57213";"App"
"UK-2026-101125";"2026-02-17";"North";"Gurugram";"Modern Wall Clock";"Home & Kitchen";2;771;"1542";"CUST-85905";"App"
"UK-2026-102943";"2026-04-14";"West";"Ahmedabad";"Robot Vacuum R7";"Home & Kitchen";3;18789;"56367";"CUST-68580";"App"
"UK-2026-102365";"2026-04-18";"West";"Bombay";"Wireless Earbuds Pro";"Electronics";1;3002;"3002";"CUST-21707";"Marketplace"
"UK-2026-100412";"2026-01-28";"East";"Patna";"Matte Lipstick Set";"Beauty";1;877;"877";"CUST-89649";"App"
"UK-2026-100127";"2026-01-07";"North";"Chandigarh";"43-inch Smart TV";"Electronics";1;25891;"25891";"CUST-79094";"Marketplace"
"UK-2026-102502";"2026-04-11";"North";"Chandigarh";"Modern Wall Clock";"Home & Kitchen";1;827;"827";"CUST-46227";"Website"
"UK-2026-101624";"2026-03-05";"Central";"Raipur";"Silk Saree";"Fashion";1;3595;"3595";"CUST-92856";"App"
"UK-2026-103878";"2026-05-26";"North";"Noida";"43-inch Smart TV";"Electronics";1;26645;"26645";"CUST-61958";"App"
"UK-2026-104804";"2026-06-14";"South";"Bengaluru";"Football Size 5";"Sports";3;938;"2814";"CUST-79632";"App"
"UK-2026-100530";"2026-01-19";"West";"Ahmedabad";"Ultrabook Air 14";"Electronics";1;31261;"31261";"CUST-34958";"Website"
"UK-2026-102876";"2026-04-14";"East";"Guwahati";"Bluetooth Speaker Mini";"Electronics";1;1444;"1444";"CUST-16147";"Website"
"UK-2026-102489";"2026-04-26";"West";"Pune";"Makeup Brush Set";"Beauty";2;1349;"2698";"CUST-75917";"App"
"UK-2026-100459";"2026-01-23";"South";"Chennai";"Cotton Bedsheet Set";"Home & Kitchen";1;1345;"1345";"CUST-45159";"App"
"UK-2026-102758";"2026-04-12";"South";"Kochi";"Noise-Cancelling Headphones";"Electronics";2;8613;"17226";"CUST-64247";"App"
"UK-2026-100509";"2026-01-10";"South";"Hyderabad";"Robot Vacuum R7";"Home & Kitchen";1;18620;"18620";"CUST-28968";"App"
"UK-2026-104156";"2026-06-02";"East";"Kolkata";"Mirrorless Camera Lite";"Electronics";1;27828;"27828";"CUST-92390";"Website"
"UK-2026-101098";"2026-02-20";"South";"Kochi";"43-inch Smart TV";"Electronics";3;26074;"78222";"CUST-70536";"Website"
"UK-2026-100124";"2026-01-15";"South";"BLR";"Matte Lipstick Set";"Beauty";1;855;"855";"CUST-72445";"Website"
"UK-2026-100517";"2026-01-09";"Central";"Bhopal";"Denim Jacket";"Fashion";1;2307;"2307";"CUST-67937";"App"
"UK-2026-101698";"2026-03-10";"South";"Bengaluru";"Bluetooth Speaker Mini";"Electronics";1;1567;"1567";"CUST-96599";"App"
"UK-2026-103256";"2026-05-29";"Central";"Raipur";"Wireless Earbuds Pro";"Electronics";1;2872;"2872";"CUST-77370";"Marketplace"
"UK-2026-103491";"2026-05-09";"South";"Chennai";"Air Fryer 5L";"Home & Kitchen";2;5438;"10876";"CUST-17668";"App"
"UK-2026-103775";"2026-05-29";"West";"Pune";"Cotton Kurta Set";"Fashion";1;1346;"1346";"CUST-30361";"App"
"UK-2026-102779";"2026-04-28";"South";"Chennai";"Silk Saree";"Fashion";1;3494;"3494";"CUST-88371";"Website"
"UK-2026-103138";"2026-05-09";"North";"Gurugram";"Formal Shirt";"Fashion";1;1080;"1080";"CUST-69563";"App"
"UK-2026-100959";"2026-02-15";"Central";"Indore";"Power Bank 20000mAh";"Electronics";2;1778;"3556";"CUST-42689";"Marketplace"
"UK-2026-102607";"2026-04-13";"West";"Surat";"Robot Vacuum R7";"Home & Kitchen";1;19711;"19711";"CUST-60470";"Marketplace"
"UK-2026-104641";"2026-06-10";"South";"Chennai";"WIRELESS EARBUDS PRO";"Electronics";1;3036;"3036";"CUST-22206";"App"
"UK-2026-101904";"2026-03-25";"North";"Chandigarh";"Cricket Bat English Willow";"Sports";1;9057;"9057";"CUST-81648";"Website"
"UK-2026-101149";"2026-02-12";"South";"Cochin";"Football Size 5";"Sports";2;883;"1766";"CUST-98738";"App"
"UK-2026-103322";"2026-05-19";"North";"Delhi";"Noise-Cancelling Headphones";"Electronics";1;8947;"8947";"CUST-69409";"Website"
"UK-2026-104790";"2026-06-18";"North";"Noida";"Yoga Mat Pro";"Sports";1;1208;"1208";"CUST-53888";"Website"
"UK-2026-101166";"2026-02-05";"West";"Surat";"Denim Jacket";"Fashion";2;2108;"4216";"CUST-82640";"Website"
"UK-2026-103839";"2026-05-21";"Central";"Raipur";"Dinner Set 24pc";"Home & Kitchen";1;2615;"2615";"CUST-10200";"App"
"UK-2026-103904";"2026-05-27";"North";"Delhi";"Power Bank 20000mAh";"Electronics";2;1871;"3742";"CUST-46227";"Marketplace"
"UK-2026-102188";"2026-03-13";"South";"Chennai";"Cotton Kurta Set";"Fashion";1;1317;"1317";"CUST-90977";"App"
"UK-2026-104852";"2026-06-29";"South";"Kochi";"Power Bank 20000mAh";"Electronics";1;1816;"1816";"CUST-82084";"Website"
"UK-2026-102835";"2026-04-12";"South";"Hyderabad";"Leather Wallet";"Fashion";1;862;"862";"CUST-55338";"App"
"UK-2026-102719";"2026-04-07";"East";"Bhubaneswar";"Cycling Helmet";"Sports";2;1524;"3048";"CUST-20572";"Website"
"UK-2026-101145";"2026-02-24";"Central";"Indore";"Gym Gloves";"Sports";1;508;"508";"CUST-49143";"Website"
"UK-2026-102130";"2026-03-29";"East";"Patna";"Smart Watch X2";"Electronics";1;4432;"4432";"CUST-95453";"Marketplace"
"UK-2026-102162";"2026-03-14";"Central";"Nagpur";"Cotton Bedsheet Set";"Home & Kitchen";1;1426;"1426";"CUST-68876";"App"
"UK-2026-101758";"2026-03-25";"South";"Hyderabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1065;"1065";"CUST-62117";"Marketplace"
"UK-2026-100581";"2026-01-11";"Central";"Nagpur";"Wireless Earbuds Pro";"Electronics";1;2995;"2995";"CUST-11025";"Marketplace"
"UK-2026-103201";"2026-05-07";"North";"Gurugram";"Running Sneakers";"Fashion";1;2930;"2930";"CUST-98899";"App"
"UK-2026-101320";"2026-02-26";"East";"Guwahati";"Beard Grooming Kit";"Beauty";1;1043;"1043";"CUST-75340";"Website"
"UK-2026-102219";"2026-03-25";"East";"Patna";"Matte Lipstick Set";"Beauty";1;921;"921";"CUST-78448";"Website"
"UK-2026-103932";"2026-05-30";"West";"Pune";"Badminton Racket Set";"Sports";1;2611;"2611";"CUST-71708";"Marketplace"
"UK-2026-103561";"2026-05-02";"South";"Chennai";"Cycling Helmet";"Sports";1;1669;"1669";"CUST-56442";"Website"
"UK-2026-100037";"2026-01-05";"South";"Bengaluru";"Mixer Grinder 750W";"Home & Kitchen";1;3432;"3432";"CUST-14400";"Website"
"UK-2026-104448";"2026-06-11";"North";"Delhi";"Cotton Bedsheet Set";"Home & Kitchen";1;1377;"1377";"CUST-31093";"App"
"UK-2026-104547";"2026-06-08";"South";"Chennai";"Power Bank 20000mAh";"Electronics";1;1784;"1784";"CUST-84163";"App"
"UK-2026-101361";"2026-02-21";"North";"Delhi";"Cycling Helmet";"Sports";1;1613;"1613";"CUST-47482";"Website"
"UK-2026-104811";"2026-06-20";"South";"Kochi";"Cotton Kurta Set";"Fashion";1;1345;"1345";"CUST-83156";"App"
"UK-2026-101169";"2026-02-12";"Central";"Bhopal";"Football Size 5";"Sports";3;910;"2730";"CUST-46496";"App"
"UK-2026-104176";"2026-06-25";"West";"Mumbai";"Ethnic Dupatta";"Fashion";1;500;"500";"CUST-55549";"App"
"UK-2026-103208";"2026-05-25";"West";"Mumbai";"Running Sneakers";"Fashion";1;2792;"2792";"CUST-20167";"App"
"UK-2026-102860";"2026-04-20";"East";"Kolkata";"Bluetooth Speaker Mini";"Electronics";1;1427;"1427";"CUST-76739";"Website"
"UK-2026-101891";"2026-03-18";"West";"AHMEDABAD";"Robot Vacuum R7";"Home & Kitchen";2;19467;"38934";"CUST-86446";"App"
"UK-2026-102018";"2026-03-30";"South";"Bengaluru";"Mirrorless Camera Lite";"Electronics";2;28529;"57058";"CUST-68893";"Website"
"UK-2026-100269";"2026-01-08";"East";"Patna";"Non-Stick Cookware Set";"Home & Kitchen";2;2849;"5698";"CUST-97236";"Website"
"UK-2026-101418";"2026-02-23";"West";"Ahmedabad";"Bluetooth Speaker Mini";"Electronics";1;1526;"1526";"CUST-72931";"Marketplace"
"UK-2026-100304";"2026-01-30";"South";"Kochi";"Mixer Grinder 750W";"Home & Kitchen";1;3239;"3239";"CUST-87601";"Website"
"UK-2026-101204";"2026-02-09";"North";"Chandigarh";"Formal Shirt";"Fashion";1;1071;"1071";"CUST-85723";"App"
"UK-2026-104192";"2026-06-24";"Central";"Bhopal";"Wireless Earbuds Pro";"Electronics";4;2908;"11632";"CUST-43270";"Marketplace"
"UK-2026-100770";"2026-02-24";"North";"Delhi";"Running Sneakers";"Fashion";1;2910;"2910";"CUST-61909";"Website"
"UK-2026-100745";"2026-02-12";"South";"Bengaluru";"Slim Fit Jeans";"Fashion";1;1636;"1636";"CUST-55500";"App"
"UK-2026-101228";"2026-02-01";"West";"Mumbai";"Smart Watch X2";"Electronics";1;4482;"4482";"CUST-61801";"Marketplace"
"UK-2026-102334";"2026-04-07";"East";"Guwahati";"Gym Gloves";"Sports";1;489;"489";"CUST-28807";"App"
"UK-2026-104318";"2026-06-19";"South";"Bangalore";"Silk Saree";"Fashion";2;3655;"7310";"CUST-45925";"App"
"UK-2026-103147";"2026-05-11";"East";"Guwahati";"Football Size 5";"Sports";2;887;"1774";"CUST-91028";"App"
"UK-2026-102178";"2026-03-22";"South";"Chennai";"Cotton Kurta Set";"Fashion";1;1264;"1264";"CUST-69641";"App"
"UK-2026-102315";"2026-04-30";"East";"Guwahati";"Dinner Set 24pc";"Home & Kitchen";1;2438;"2438";"CUST-23395";"App"
"UK-2026-100360";"2026-01-04";"West";"Ahmedabad";"Denim Jacket";"Fashion";1;2121;"2121";"CUST-67929";"Marketplace"
"UK-2026-103397";"2026-05-15";"North";"Noida";"Smart Watch X2";"Electronics";2;4415;"8830";"CUST-27420";"App"
"UK-2026-103747";"2026-05-24";"East";"Kolkata";"Running Sneakers";"Fashion";2;2901;"5802";"CUST-51207";"Website"
"UK-2026-102381";"2026-04-13";"South";"Hyderabad";"Beard Grooming Kit";"Beauty";1;984;"984";"CUST-31102";"Website"
"UK-2026-103324";"2026-05-27";"East";"Patna";"Slim Fit Jeans";"Fashion";1;1573;"1573";"CUST-64968";"Marketplace"
"UK-2026-100041";"2026-01-18";"West";"Mumbai";"Makeup Brush Set";"Beauty";2;1363;"2726";"CUST-90360";"App"
"UK-2026-102364";"2026-04-17";"East";"Bhubaneswar";"Adjustable Dumbbells 15kg";"Sports";1;5175;"5175";"CUST-65136";"App"
"UK-2026-100618";"2026-01-20";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;28883;"28883";"CUST-56671";"Website"
"UK-2026-103275";"2026-05-03";"South";"Chennai";"Football Size 5";"Sports";1;877;"877";"CUST-19149";"Marketplace"
"UK-2026-104737";"2026-06-02";"South";"Kochi";"Leather Wallet";"Fashion";2;889;"1778";"CUST-72874";"Marketplace"
"UK-2026-102816";"2026-04-30";"North";"Chandigarh";"Adjustable Dumbbells 15kg";"Sports";1;5173;"5173";"CUST-57712";"App"
"UK-2026-103931";"2026-05-10";"Central";"Nagpur";"Bluetooth Speaker Mini";"Electronics";4;1462;"5848";"CUST-47003";"App"
"UK-2026-102708";"2026-04-22";"North";"Gurugram";"Running Sneakers";"Fashion";4;2834;"11336";"CUST-22587";"Marketplace"
"UK-2026-100084";"2026-01-01";"South";"Kochi";"Ionic Hair Dryer";"Beauty";1;1948;"1948";"CUST-67423";"Website"
"UK-2026-102383";"2026-04-18";"East";"Patna";"Gym Gloves";"Sports";2;509;"1018";"CUST-41103";"App"
"UK-2026-103008";"2026-04-20";"South";"Kochi";"Modern Wall Clock";"Home & Kitchen";1;825;"825";"CUST-65513";"Marketplace"
"UK-2026-100568";"2026-01-13";"East";"Patna";"Cotton Bedsheet Set";"Home & Kitchen";2;1369;"2738";"CUST-33628";"Website"
"UK-2026-100283";"2026-01-22";"Central";"Raipur";"Running Sneakers";"Fashion";1;2671;"2671";"CUST-53352";"Website"
"UK-2026-101552";"2026-03-05";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";3;8614;"25842";"CUST-51842";"Marketplace"
"UK-2026-100748";"2026-02-17";"North";"Chandigarh";"Cotton Kurta Set";"Fashion";1;1285;"1285";"CUST-71609";"App"
"UK-2026-100579";"2026-01-20";"North";"Noida";"Noise-Cancelling Headphones";"Electronics";1;8723;"8723";"CUST-14400";"Marketplace"
"UK-2026-102608";"2026-04-03";"North";"Gurugram";"43-inch Smart TV";"Electronics";1;25390;"25390";"CUST-20355";"Marketplace"
"UK-2026-103060";"2026-04-30";"West";"Mumbai";"Slim Fit Jeans";"Fashion";1;1673;"1673";"CUST-70660";"App"
"UK-2026-100855";"2026-02-18";"Central";"Indore";"Ultrabook Air 14";"Electronics";1;30319;"30319";"CUST-20748";"App"
"UK-2026-101603";"2026-03-16";"West";"Mumbai";"Ultrabook Air 14";"Electronics";1;30092;"30092";"CUST-29493";"App"
"UK-2026-104354";"2026-06-11";"West";"Surat";"Silk Saree";"Fashion";1;3513;"3513";"CUST-65989";"Marketplace"
"UK-2026-103560";"2026-05-13";"South";"Kochi";"Silk Saree";"Fashion";2;3410;"6820";"CUST-48085";"Marketplace"
"UK-2026-104163";"2026-06-12";"West";"Ahmedabad";"Ultrabook Air 14";"Electronics";1;30816;"30816";"CUST-25530";"Marketplace"
"UK-2026-104542";"2026-06-16";"South";"Chennai";"43-inch Smart TV";"Electronics";1;25032;"25032";"CUST-35831";"Marketplace"
"UK-2026-101278";"2026-02-14";"South";"Hyderabad";"Bluetooth Speaker Mini";"Electronics";1;1479;"1479";"CUST-68079";"App"
"UK-2026-104107";"2026-06-11";"South";"Bengaluru";"Mirrorless Camera Lite";"Electronics";1;29197;"29197";"CUST-81522";"App"
"UK-2026-102481";"2026-04-26";"North";"Delhi";"Formal Shirt";"Fashion";2;1134;"2268";"CUST-46444";"Website"
"UK-2026-104771";"2026-06-18";"West";"Pune";"Dinner Set 24pc";"Home & Kitchen";1;2594;"2594";"CUST-61337";"Website"
"UK-2026-103632";"2026-05-04";"North";"Gurugram";"Denim Jacket";"Fashion";2;2216;"4432";"CUST-52474";"App"
"UK-2026-102802";"2026-04-15";"East";"Kolkata";"Matte Lipstick Set";"Beauty";1;870;"870";"CUST-31333";"Website"
"UK-2026-101575";"2026-03-20";"Central";"Raipur";"Denim Jacket";"Fashion";1;2247;"2247";"CUST-11548";"App"
"UK-2026-103829";"2026-05-27";"East";"Guwahati";"Bluetooth Speaker Mini";"Electronics";4;1555;"6220";"CUST-51734";"Marketplace"
"UK-2026-102326";"2026-04-09";"North";"Gurugram";"43-inch Smart TV";"Electronics";1;25415;"25415";"CUST-51238";"App"
"UK-2026-100562";"2026-01-29";"South";"Hyderabad";"Non-Stick Cookware Set";"Home & Kitchen";2;2774;"5548";"CUST-24885";"Website"
"UK-2026-100225";"2026-01-16";"North";"Noida";"Denim Jacket";"Fashion";1;2235;"2235";"CUST-11849";"Marketplace"
"UK-2026-102288";"2026-04-24";"Central";"Indore";"Sunscreen SPF50";"Beauty";4;570;"2280";"CUST-33793";"App"
